Compound_Name,10863.107.1.a,10863.107.2,10863.107.3,10863.107.5,10863.107.7,10863.107.8,10863.146.1.a,10863.146.1.b,10863.146.2,10863.146.3,10863.146.4,10863.146.5,10863.146.6,10863.146.7,10863.146.8,10863.146.9,10863.148.1.a,10863.148.1.b,10863.148.2,10863.148.3,10863.148.4,10863.148.5,10863.148.6,10863.148.7,10863.148.8,10863.148.9,10863.157.1.a,10863.157.1.b,10863.157.2,10863.157.3,10863.157.4,10863.157.5,10863.157.6,10863.157.7,10863.157.8,10863.157.9,10863.178.1.a,10863.178.1.b,10863.178.2,10863.178.3,10863.178.4,10863.178.5,10863.178.6,10863.178.7,10863.178.8,10863.178.9,10863.179.1.b,10863.179.2,10863.179.3,10863.179.4,10863.179.5,10863.179.6,10863.179.7,10863.179.8,10863.179.9,10863.187.1.a,10863.187.1.b,10863.187.2,10863.187.3,10863.187.4,10863.187.5,10863.187.6,10863.187.8,10863.187.9,10863.228.1.a,10863.228.1.b,10863.228.2,10863.228.3,10863.228.4,10863.228.5,10863.228.6,10863.228.7,10863.228.8,10863.228.9,10863.243.1.a,10863.243.1.b,10863.243.2,10863.243.3,10863.243.4,10863.243.5,10863.243.6,10863.243.7.BLANK,10863.243.8,10863.243.9,10863.259.1.a,10863.259.1.b,10863.259.2,10863.259.3,10863.259.4,10863.259.5,10863.259.6,10863.259.7,10863.259.8,10863.259.9,10863.272.1.a,10863.272.1.b,10863.272.2,10863.272.3,10863.272.4,10863.272.5,10863.272.6,10863.272.7,10863.272.8,10863.272.9,10863.328.1.a,10863.328.1.b,10863.328.2,10863.328.3,10863.328.4,10863.328.5,10863.328.6,10863.328.7,10863.328.8,10863.328.9,10863.34.1.a,10863.34.1.b,10863.34.2,10863.34.3,10863.34.4,10863.34.6,10863.34.7,10863.34.8,10863.34.9,10863.348.1.a,10863.348.1.b,10863.348.2,10863.348.3,10863.348.4,10863.348.5,10863.348.6,10863.348.7,10863.348.8,10863.348.9,10863.350.1.a,10863.350.1.b,10863.350.2,10863.350.3,10863.350.4,10863.350.5,10863.350.6,10863.350.7,10863.350.8,10863.350.9,10863.353.1.a,10863.353.1.b,10863.353.2,10863.353.3,10863.353.4,10863.353.5,10863.353.6,10863.353.7,10863.353.8,10863.353.9,10863.49.1.a,10863.49.1.b,10863.49.2,10863.49.3,10863.49.4,10863.49.5,10863.49.6,10863.49.7,10863.49.8,10863.49.9,10863.69.1.a,10863.69.1.b,10863.69.2,10863.69.3,10863.69.4,10863.69.6,10863.69.7,10863.69.8,10863.69.9
"C9:db-PQS, C9:DB-NQNO",1054971.0,306132.0,177616.0,99357.0,0.0,60168.0,12849060.0,12849060.0,523239.0,503868.0,221571.0,513332.0,68570.0,56343.0,143694.0,130961.0,1003613.0,1003613.0,990423.0,327786.0,329409.0,473367.0,568594.0,538020.0,267350.0,170003.0,6917809.0,6917809.0,750562.0,1192772.0,523275.0,543770.0,522001.0,202269.0,188713.0,42437.0,0.0,0.0,0.0,0.0,103776.0,43641.0,0.0,0.0,0.0,0.0,10338130.0,420659.0,1002618.0,502390.0,199963.0,136910.0,146268.0,78526.0,139431.0,377319.0,377319.0,601997.0,312079.0,61301.0,121630.0,75886.0,79397.0,133276.0,312886.0,312886.0,0.0,363911.0,0.0,0.0,717869.0,0.0,0.0,568966.0,0.0,0.0,0.0,0.0,0.0,112547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40168.0,70399.0,134271.0,0.0,57408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63539.0,47975.0,0.0,0.0,0.0,0.0,0.0,0.0,48921.0,0.0,0.0,0.0,0.0,2245871.0,2245871.0,765447.0,78992.0,72988.0,0.0,0.0,62493.0,0.0,32563.0,51428.0,73921.0,73844.0,68458.0,78269.0,71186.0,75417.0,72323.0,32563.0,0.0,67892.0,137912.0,0.0,60857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88235.0,0.0,0.0,0.0,0.0,0.0,70739.0,0.0,78639.0,0.0,0.0,80571.0,0.0,341915.0,341915.0,759986.0,147959.0,317650.0,167238.0,0.0,134756.0,0.0
Coproporphyrin I,611127.0,149404.0,105663.0,220036.0,211821.0,111746.0,398577.0,398577.0,0.0,112368.0,81593.0,122268.0,68852.0,97670.0,94956.0,128387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43567.0,1019207.0,1019207.0,110711.0,106533.0,19876.0,117938.0,138566.0,161839.0,180225.0,94187.0,150439.0,150439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501943.0,73727.0,62475.0,0.0,0.0,50588.0,0.0,47647.0,61010.0,843131.0,843131.0,298358.0,381656.0,153215.0,170470.0,306941.0,132889.0,0.0,203643.0,203643.0,230455.0,203742.0,268553.0,152223.0,402154.0,793322.0,744525.0,235064.0,125631.0,125631.0,182881.0,175281.0,159040.0,226720.0,140071.0,120818.0,116079.0,125631.0,0.0,0.0,0.0,0.0,0.0,86499.0,135672.0,68876.0,0.0,0.0,80590.0,75639.0,0.0,83829.0,0.0,82339.0,124107.0,158927.0,89408.0,80590.0,262797.0,783890.0,208487.0,58986.0,42593.0,391606.0,258979.0,167325.0,131713.0,262797.0,663382.0,663382.0,211368.0,0.0,0.0,0.0,0.0,45832.0,47353.0,62625.0,46160.0,74588.0,64823.0,66473.0,58111.0,70675.0,80285.0,93293.0,62625.0,117462.0,138566.0,132000.0,58368.0,134189.0,53422.0,57802.0,80191.0,88153.0,117462.0,81222.0,49833.0,79200.0,122330.0,51221.0,83478.0,92872.0,111820.0,97893.0,81222.0,322360.0,322360.0,46896.0,60265.0,0.0,45821.0,0.0,38277.0,0.0,56771.0,216123.0,216123.0,108233.0,0.0,117343.0,224082.0,106428.0,151954.0,84026.0
D-erythro-C18-Sphingosine,98225.0,1045519.0,1035680.0,1011976.0,461154.0,272956.0,774414.0,774414.0,172336.0,427669.0,340626.0,376391.0,228058.0,295298.0,271547.0,363534.0,338129.0,338129.0,433465.0,281651.0,60091.0,54137.0,63981.0,100680.0,92455.0,87019.0,559978.0,559978.0,224662.0,95509.0,49829.0,111545.0,232478.0,268938.0,296867.0,203684.0,244352.0,244352.0,241880.0,210894.0,330906.0,403418.0,233983.0,314006.0,469508.0,441942.0,744474.0,276311.0,261192.0,130745.0,226606.0,257821.0,296367.0,364369.0,345016.0,2302470.0,2302470.0,3440320.0,749258.0,278270.0,372800.0,456311.0,334957.0,251643.0,227586.0,227586.0,466709.0,460242.0,519010.0,392072.0,502116.0,413559.0,498719.0,400223.0,0.0,0.0,286434.0,279953.0,259262.0,311209.0,242359.0,194529.0,234330.0,0.0,0.0,194769.0,119060.0,146138.0,143870.0,193508.0,320205.0,138754.0,119646.0,0.0,152208.0,107512.0,87809.0,129382.0,51800.0,130324.0,115906.0,200480.0,116575.0,152208.0,312702.0,1156440.0,454626.0,137730.0,155073.0,250678.0,300825.0,351798.0,316301.0,312702.0,634450.0,634450.0,538422.0,285325.0,463423.0,369381.0,326996.0,448304.0,460849.0,0.0,419182.0,402552.0,381608.0,484551.0,399693.0,430834.0,365672.0,364805.0,0.0,205721.0,386368.0,378324.0,137412.0,289864.0,181077.0,242650.0,269414.0,279115.0,205721.0,103614.0,167019.0,262307.0,296804.0,160103.0,244478.0,234090.0,251542.0,216194.0,103614.0,165509.0,165509.0,126629.0,163699.0,88008.0,111661.0,87417.0,148535.0,155163.0,159791.0,80047.0,80047.0,89128.0,66958.0,127047.0,191509.0,202383.0,225130.0,159981.0
DescladinoseAzithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47510.0,0.0,35964.0,76102.0,56934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234770.0,122883.0,352715.0,162280.0,121974.0,121974.0,0.0,0.0,60438.0,68593.0,48127.0,0.0,110576.0,39040.0,40001.0,0.0,0.0,0.0,0.0,37968.0,0.0,104865.0,162952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98230.0,37825.0,485824.0,485824.0,527184.0,332386.0,526400.0,223396.0,795692.0,731863.0,771767.0,264577.0,0.0,0.0,0.0,0.0,0.0,83232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35884.0,315105.0,522318.0,268589.0,103674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258973.0,143133.0,294510.0,223371.0,0.0,138003.0,138003.0,478592.0,146468.0,264173.0,175042.0,126518.0,283080.0,303555.0,43768.0,0.0,49372.0,0.0,0.0,42498.0,52734.0,53876.0,58897.0,43768.0,0.0,102858.0,86817.0,0.0,66965.0,0.0,0.0,0.0,46904.0,0.0,250735.0,220684.0,301999.0,441036.0,226443.0,339552.0,253444.0,284642.0,365294.0,250735.0,54169.0,54169.0,0.0,54885.0,0.0,53037.0,0.0,46617.0,34894.0,48026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eicosanoids_12-oxoETE_C20H30O3,0.0,0.0,0.0,0.0,0.0,0.0,46131.0,46131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96061.0,96061.0,65215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72471.0,55317.0,64442.0,57089.0,74289.0,71033.0,39100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70779.0,0.0,150376.0,133175.0,123029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21303.0,21303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethyl 4-hydroxyquinoline-2-carboxylate,51599.0,0.0,0.0,0.0,0.0,0.0,130260.0,130260.0,64792.0,87045.0,0.0,0.0,0.0,0.0,0.0,0.0,56026.0,56026.0,0.0,0.0,0.0,0.0,44223.0,57390.0,50019.0,61350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52294.0,52294.0,45975.0,74524.0,0.0,85077.0,28572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GalNAcbeta1-3Galalpha1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782722.0,782722.0,212090.0,356091.0,119367.0,114196.0,0.0,0.0,0.0,0.0,2537310.0,2537310.0,1170337.0,762609.0,243961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590893.0,1410082.0,674402.0,1137920.0,390889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201027.0,1716934.0,1058928.0,184316.0,382500.0,745602.0,0.0,0.0,0.0,1201027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gliotoxin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268477.0,305997.0,276252.0,172637.0,342869.0,142727.0,214155.0,271390.0,278663.0,268477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207970.0,207970.0,116432.0,127777.0,41213.0,66839.0,0.0,0.0,0.0,0.0,370771.0,370771.0,261210.0,118900.0,323583.0,378884.0,243612.0,319500.0,253398.0
Gly-Phe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676203.0,676203.0,292826.0,257723.0,182186.0,235902.0,303923.0,242736.0,278212.0,62918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92478.0,0.0,65478.0,0.0,0.0,78389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97753.0,252805.0,280462.0,87486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296191.0,254125.0,0.0,0.0,0.0,425209.0,322432.0,243157.0,130460.0,296191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guanosine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55577.0,55577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145084.0,128971.0,149716.0,410787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125658.0,86961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163508.0,0.0,0.0,0.0,222562.0,254389.0,502344.0,210360.0,105835.0,163508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408638.0,162432.0,290576.0,524830.0,328498.0,427015.0,449347.0,527095.0,370212.0,408638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHQ,0.0,0.0,0.0,0.0,0.0,0.0,1318560.0,1318560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647500.0,647500.0,454223.0,233282.0,218099.0,300750.0,440223.0,526888.0,428067.0,430316.0,71044.0,71044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705050.0,1471830.0,713594.0,1832510.0,3560110.0,3064890.0,1274600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9883810.0,6937790.0,0.0,0.0,0.0,0.0,0.0,0.0,41939.0,44267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151243.0,0.0,0.0,0.0,172017.0,0.0,0.0,0.0,0.0,0.0,0.0,34189.0,0.0,0.0,0.0
Indole-2-carboxylic acid,245870.0,110211.0,157327.0,185006.0,132882.0,59948.0,2056810.0,2056810.0,970010.0,2858390.0,2079560.0,2073920.0,508302.0,582186.0,550223.0,534350.0,110905.0,110905.0,46192.0,81963.0,90509.0,124410.0,154475.0,174558.0,117416.0,152179.0,257316.0,257316.0,218025.0,187472.0,165939.0,268102.0,312350.0,273835.0,261643.0,192335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662823.0,546453.0,1418450.0,433533.0,1319090.0,1334290.0,338536.0,366602.0,439319.0,215318.0,215318.0,156059.0,303574.0,166075.0,284035.0,576310.0,614138.0,385757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105128.0,105128.0,152023.0,52376.0,75433.0,65545.0,51588.0,66212.0,53623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140118.0,140118.0,83155.0,46998.0,104853.0,61581.0,37096.0,0.0,0.0
Ivacaftor,47103.0,0.0,0.0,62762.0,67785.0,0.0,57122.0,57122.0,0.0,59425.0,0.0,0.0,0.0,0.0,0.0,0.0,950500.0,950500.0,560056.0,645248.0,409977.0,448325.0,366994.0,297084.0,0.0,0.0,500924.0,500924.0,2777508.0,1537688.0,853436.0,528390.0,424330.0,0.0,74787.0,0.0,0.0,0.0,0.0,0.0,0.0,42746.0,0.0,0.0,0.0,0.0,1196086.0,280919.0,284345.0,102359.0,137957.0,76711.0,74486.0,83727.0,88417.0,351311.0,351311.0,2770309.0,2287990.0,1478300.0,1782440.0,906343.0,350816.0,0.0,0.0,0.0,82394.0,0.0,47726.0,0.0,99183.0,86326.0,97342.0,0.0,49260.0,49260.0,97836.0,95175.0,77909.0,98433.0,0.0,0.0,0.0,49260.0,0.0,0.0,0.0,0.0,0.0,61710.0,154052.0,68398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168070.0,2736372.0,1504630.0,697081.0,741765.0,1451198.0,536746.0,183183.0,0.0,2168070.0,483095.0,483095.0,320379.0,0.0,89011.0,81037.0,0.0,94282.0,94436.0,0.0,175796.0,98210.0,44443.0,53390.0,53440.0,0.0,0.0,65804.0,0.0,0.0,54259.0,85447.0,0.0,70370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83367.0,70515.0,53010.0,70577.0,62384.0
L-Tryptophan,4201781.0,822496.0,754660.0,292139.0,170545.0,0.0,1518733.0,1518733.0,0.0,356806.0,227615.0,263025.0,28296.0,90245.0,89625.0,73973.0,258557.0,258557.0,375136.0,500439.0,290988.0,283348.0,374748.0,316037.0,525930.0,255504.0,11136498.0,11136498.0,653168.0,582634.0,136499.0,162346.0,2254694.0,1303203.0,709308.0,0.0,43024.0,43024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54224.0,20369995.0,12306438.0,11297415.0,6096191.0,7288967.0,9062426.0,1130023.0,4014477.0,3353082.0,2768993.0,2768993.0,10440655.0,1172877.0,4304773.0,1118498.0,7485420.0,5579736.0,623926.0,144902.0,144902.0,125046.0,75387.0,105310.0,63474.0,203314.0,181648.0,159164.0,73853.0,0.0,0.0,38583.0,38355.0,44662.0,60784.0,40088.0,0.0,0.0,0.0,75954.0,61749.0,44933.0,62182.0,93721.0,145611.0,340512.0,101850.0,70381.0,75954.0,0.0,0.0,0.0,47917.0,0.0,0.0,66782.0,99832.0,0.0,0.0,432555.0,68759.0,464273.0,226379.0,290016.0,7285193.0,334355.0,269441.0,479216.0,432555.0,240287.0,240287.0,300027.0,62659.0,94884.0,71879.0,0.0,99782.0,112463.0,54842.0,43749.0,69221.0,45254.0,44670.0,28718.0,32486.0,42650.0,66941.0,54842.0,69889.0,118435.0,110526.0,0.0,83063.0,0.0,0.0,0.0,36888.0,69889.0,74588.0,0.0,73538.0,99996.0,55592.0,90867.0,82266.0,84042.0,85987.0,74588.0,38180.0,38180.0,0.0,77580.0,0.0,78924.0,47934.0,94916.0,96100.0,99960.0,55497.0,55497.0,24945.0,0.0,63797.0,130006.0,0.0,156864.0,34635.0
L-Tryptophanamide,69029.0,0.0,0.0,25113.0,0.0,0.0,55495.0,55495.0,0.0,0.0,0.0,36934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87972.0,61446.0,76485.0,79355.0,74477.0,53406.0,71289.0,2309050.0,2309050.0,208307.0,142765.0,92988.0,90293.0,160871.0,91509.0,100604.0,40691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26741.0,2891160.0,2891160.0,705254.0,331197.0,264510.0,497744.0,381851.0,252209.0,186226.0,0.0,0.0,0.0,0.0,0.0,0.0,38387.0,0.0,32154.0,0.0,0.0,0.0,0.0,0.0,0.0,29562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94780.0,170967.0,85775.0,0.0,44672.0,81699.0,58784.0,47070.0,62404.0,94780.0,38011.0,38011.0,61685.0,0.0,43205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28768.0,30888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28768.0,0.0,0.0,0.0,26843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31308.0,31308.0,0.0,0.0,26137.0,30749.0,0.0,29463.0,0.0
Leu-Phe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32251.0,51047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,43502.0,36140.0,64748.0,31463.0,45975.0,59958.0,51952.0,39481.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
